,SampleID,Env,Region,Contribution
SRR5602351,,Senior,Jiangsu,0.5686796
SRR5602351,,Young,Jiangsu,0.4313204
C010,,Senior,Italy,0.044940893
C010,,Young,Italy,0.9550591
C012,,Senior,Italy,0.062134586
C012,,Young,Italy,0.93786544
C021,,Senior,Italy,0.4322057
C021,,Young,Italy,0.56779426
C042,,Senior,Italy,0.046082195
C042,,Young,Italy,0.9539178
C052,,Senior,Italy,0.5014091
C052,,Young,Italy,0.49859083
S010,,Senior,Italy,0.039698984
S010,,Young,Italy,0.96030104
S020,,Senior,Italy,0.3144417
S020,,Young,Italy,0.6855583
S030,,Senior,Italy,0.21341091
S030,,Young,Italy,0.78658915
S050,,Senior,Italy,0.0692951
S050,,Young,Italy,0.9307049
S080,,Senior,Italy,0.02862134
S080,,Young,Italy,0.9713787
S100,,Senior,Italy,0.07122569
S100,,Young,Italy,0.92877436
S110,,Senior,Italy,0.29776102
S110,,Young,Italy,0.702239
S120,,Senior,Italy,0.46544057
S120,,Young,Italy,0.5345595
S130,,Senior,Italy,0.050138395
S130,,Young,Italy,0.94986165
S150,,Senior,Italy,0.028950514
S150,,Young,Italy,0.9710495
S180,,Senior,Italy,0.5014091
S180,,Young,Italy,0.49859083
S200,,Senior,Italy,0.4411068
S200,,Young,Italy,0.5588932
S210,,Senior,Italy,0.02887286
S210,,Young,Italy,0.97112715
S220,,Senior,Italy,0.42928496
S220,,Young,Italy,0.5707151
S240,,Senior,Italy,0.02962956
S240,,Young,Italy,0.9703705
S260,,Senior,Italy,0.06231833
S260,,Young,Italy,0.9376817
S280,,Senior,Italy,0.5014091
S280,,Young,Italy,0.49859083
S290,,Senior,Italy,0.056580044
S290,,Young,Italy,0.94341993
S320,,Senior,Italy,0.03239695
S320,,Young,Italy,0.9676031
S330,,Senior,Italy,0.08766207
S330,,Young,Italy,0.91233796
SRR3679961,,Senior,Sichuan,0.51661104
SRR3679961,,Young,Sichuan,0.4833889
SRR3679980,,Senior,Sichuan,0.02862134
SRR3679980,,Young,Sichuan,0.9713787
SRR5602010,,Senior,Jiangsu,0.55659455
SRR5602010,,Young,Jiangsu,0.44340545
SRR5602016,,Senior,Jiangsu,0.5282863
SRR5602016,,Young,Jiangsu,0.4717137
SRR5602092,,Senior,Jiangsu,0.33470735
SRR5602092,,Young,Jiangsu,0.6652927
SRR5602119,,Senior,Jiangsu,0.2835755
SRR5602119,,Young,Jiangsu,0.7164246
SRR5602125,,Senior,Jiangsu,0.030235142
SRR5602125,,Young,Jiangsu,0.9697649
SRR5602134,,Senior,Jiangsu,0.51616824
SRR5602134,,Young,Jiangsu,0.48383182
SRR5602138,,Senior,Jiangsu,0.29537252
SRR5602138,,Young,Jiangsu,0.7046275
SRR5602145,,Senior,Jiangsu,0.18407965
SRR5602145,,Young,Jiangsu,0.81592035
SRR5602155,,Senior,Jiangsu,0.5377847
SRR5602155,,Young,Jiangsu,0.46221533
SRR5602159,,Senior,Jiangsu,0.33351457
SRR5602159,,Young,Jiangsu,0.6664854
SRR5602160,,Senior,Jiangsu,0.50732356
SRR5602160,,Young,Jiangsu,0.4926764
SRR5602168,,Senior,Jiangsu,0.03987371
SRR5602168,,Young,Jiangsu,0.9601263
SRR5602179,,Senior,Jiangsu,0.028621567
SRR5602179,,Young,Jiangsu,0.9713785
SRR5602182,,Senior,Jiangsu,0.5014091
SRR5602182,,Young,Jiangsu,0.49859083
SRR5602193,,Senior,Jiangsu,0.50434864
SRR5602193,,Young,Jiangsu,0.4956514
SRR5602210,,Senior,Jiangsu,0.5014091
SRR5602210,,Young,Jiangsu,0.49859083
SRR5602220,,Senior,Jiangsu,0.42921084
SRR5602220,,Young,Jiangsu,0.57078916
SRR5602234,,Senior,Jiangsu,0.42241627
SRR5602234,,Young,Jiangsu,0.57758373
SRR5602256,,Senior,Jiangsu,0.27223405
SRR5602256,,Young,Jiangsu,0.7277659
SRR5602260,,Senior,Jiangsu,0.5024518
SRR5602260,,Young,Jiangsu,0.49754822
SRR5602284,,Senior,Jiangsu,0.5014091
SRR5602284,,Young,Jiangsu,0.49859083
SRR5602290,,Senior,Jiangsu,0.038152717
SRR5602290,,Young,Jiangsu,0.9618473
SRR5602324,,Senior,Jiangsu,0.26882702
SRR5602324,,Young,Jiangsu,0.731173
SRR5602333,,Senior,Jiangsu,0.039824978
SRR5602333,,Young,Jiangsu,0.960175
SRR5602335,,Senior,Jiangsu,0.53004426
SRR5602335,,Young,Jiangsu,0.4699557
SRR5602345,,Senior,Jiangsu,0.45255136
SRR5602345,,Young,Jiangsu,0.54744864
SRR5602349,,Senior,Jiangsu,0.4212625
SRR5602349,,Young,Jiangsu,0.57873744
SRR5602351,,Senior,Jiangsu,0.54325855
SRR5602351,,Young,Jiangsu,0.45674145
C010,,Senior,Italy,0.06411348
C010,,Young,Italy,0.9358865
C012,,Senior,Italy,0.09195672
C012,,Young,Italy,0.90804327
C021,,Senior,Italy,0.56679606
C021,,Young,Italy,0.433204
C042,,Senior,Italy,0.044585533
C042,,Young,Italy,0.9554145
C052,,Senior,Italy,0.07944381
C052,,Young,Italy,0.9205562
S010,,Senior,Italy,0.037325528
S010,,Young,Italy,0.9626745
S020,,Senior,Italy,0.519797
S020,,Young,Italy,0.4802029
S030,,Senior,Italy,0.045135498
S030,,Young,Italy,0.9548645
S050,,Senior,Italy,0.06325564
S050,,Young,Italy,0.9367444
S080,,Senior,Italy,0.028621245
S080,,Young,Italy,0.9713787
S100,,Senior,Italy,0.066796765
S100,,Young,Italy,0.9332033
S110,,Senior,Italy,0.19613157
S110,,Young,Italy,0.8038684
S120,,Senior,Italy,0.3941195
S120,,Young,Italy,0.60588056
S130,,Senior,Italy,0.0921704
S130,,Young,Italy,0.90782964
S150,,Senior,Italy,0.02905751
S150,,Young,Italy,0.9709425
S180,,Senior,Italy,0.12800738
S180,,Young,Italy,0.8719926
S200,,Senior,Italy,0.5151658
S200,,Young,Italy,0.48483413
S210,,Senior,Italy,0.029066674
S210,,Young,Italy,0.9709334
S220,,Senior,Italy,0.54853755
S220,,Young,Italy,0.45146245
S240,,Senior,Italy,0.030104509
S240,,Young,Italy,0.96989554
S260,,Senior,Italy,0.050453532
S260,,Young,Italy,0.9495465
S280,,Senior,Italy,0.33586502
S280,,Young,Italy,0.664135
S290,,Senior,Italy,0.061916884
S290,,Young,Italy,0.9380832
S320,,Senior,Italy,0.032683883
S320,,Young,Italy,0.96731615
S330,,Senior,Italy,0.044189677
S330,,Young,Italy,0.9558103
SRR3679961,,Senior,Sichuan,0.52857447
SRR3679961,,Young,Sichuan,0.47142547
SRR3679980,,Senior,Sichuan,0.028621245
SRR3679980,,Young,Sichuan,0.9713787
SRR5602010,,Senior,Jiangsu,0.51822054
SRR5602010,,Young,Jiangsu,0.48177946
SRR5602016,,Senior,Jiangsu,0.55159366
SRR5602016,,Young,Jiangsu,0.44840628
SRR5602092,,Senior,Jiangsu,0.48926526
SRR5602092,,Young,Jiangsu,0.5107347
SRR5602119,,Senior,Jiangsu,0.4604331
SRR5602119,,Young,Jiangsu,0.53956693
SRR5602125,,Senior,Jiangsu,0.030111177
SRR5602125,,Young,Jiangsu,0.9698888
SRR5602134,,Senior,Jiangsu,0.5245831
SRR5602134,,Young,Jiangsu,0.4754169
SRR5602138,,Senior,Jiangsu,0.5086099
SRR5602138,,Young,Jiangsu,0.49139005
SRR5602145,,Senior,Jiangsu,0.2957039
SRR5602145,,Young,Jiangsu,0.7042961
SRR5602155,,Senior,Jiangsu,0.54460096
SRR5602155,,Young,Jiangsu,0.45539913
SRR5602159,,Senior,Jiangsu,0.51403135
SRR5602159,,Young,Jiangsu,0.48596862
SRR5602160,,Senior,Jiangsu,0.5108097
SRR5602160,,Young,Jiangsu,0.48919025
SRR5602168,,Senior,Jiangsu,0.041032966
SRR5602168,,Young,Jiangsu,0.95896703
SRR5602179,,Senior,Jiangsu,0.52246916
SRR5602179,,Young,Jiangsu,0.47753084
SRR5602182,,Senior,Jiangsu,0.11918164
SRR5602182,,Young,Jiangsu,0.8808183
SRR5602193,,Senior,Jiangsu,0.46237585
SRR5602193,,Young,Jiangsu,0.5376242
SRR5602210,,Senior,Jiangsu,0.38012943
SRR5602210,,Young,Jiangsu,0.61987054
SRR5602220,,Senior,Jiangsu,0.21135478
SRR5602220,,Young,Jiangsu,0.7886452
SRR5602234,,Senior,Jiangsu,0.4535994
SRR5602234,,Young,Jiangsu,0.5464006
SRR5602256,,Senior,Jiangsu,0.19650005
SRR5602256,,Young,Jiangsu,0.8034999
SRR5602260,,Senior,Jiangsu,0.5014091
SRR5602260,,Young,Jiangsu,0.49859083
SRR5602284,,Senior,Jiangsu,0.5221037
SRR5602284,,Young,Jiangsu,0.47789624
SRR5602290,,Senior,Jiangsu,0.051563323
SRR5602290,,Young,Jiangsu,0.94843674
SRR5602324,,Senior,Jiangsu,0.49286106
SRR5602324,,Young,Jiangsu,0.50713897
SRR5602333,,Senior,Jiangsu,0.045617696
SRR5602333,,Young,Jiangsu,0.9543823
SRR5602335,,Senior,Jiangsu,0.5564614
SRR5602335,,Young,Jiangsu,0.44353864
SRR5602345,,Senior,Jiangsu,0.34317255
SRR5602345,,Young,Jiangsu,0.65682745
SRR5602349,,Senior,Jiangsu,0.4818898
SRR5602349,,Young,Jiangsu,0.51811016
SRR5602351,,Senior,Jiangsu,0.5014091
SRR5602351,,Young,Jiangsu,0.49859083
C010,,Senior,Italy,0.047137856
C010,,Young,Italy,0.9528622
C012,,Senior,Italy,0.0702524
C012,,Young,Italy,0.92974764
C021,,Senior,Italy,0.5055096
C021,,Young,Italy,0.49449036
C042,,Senior,Italy,0.053310532
C042,,Young,Italy,0.9466895
C052,,Senior,Italy,0.56049156
C052,,Young,Italy,0.4395085
S010,,Senior,Italy,0.043224994
S010,,Young,Italy,0.956775
S020,,Senior,Italy,0.5149092
S020,,Young,Italy,0.48509082
S030,,Senior,Italy,0.1358791
S030,,Young,Italy,0.86412084
S050,,Senior,Italy,0.062076524
S050,,Young,Italy,0.93792355
S080,,Senior,Italy,0.028621402
S080,,Young,Italy,0.9713786
S100,,Senior,Italy,0.07185666
S100,,Young,Italy,0.9281434
S110,,Senior,Italy,0.13320442
S110,,Young,Italy,0.86679554
S120,,Senior,Italy,0.39685565
S120,,Young,Italy,0.6031444
S130,,Senior,Italy,0.10014564
S130,,Young,Italy,0.89985436
S150,,Senior,Italy,0.028927492
S150,,Young,Italy,0.9710725
S180,,Senior,Italy,0.56698185
S180,,Young,Italy,0.43301806
S200,,Senior,Italy,0.4199914
S200,,Young,Italy,0.5800086
S210,,Senior,Italy,0.028944148
S210,,Young,Italy,0.97105587
S220,,Senior,Italy,0.44762394
S220,,Young,Italy,0.55237603
S240,,Senior,Italy,0.029538505
S240,,Young,Italy,0.9704615
S260,,Senior,Italy,0.0820199
S260,,Young,Italy,0.91798013
S280,,Senior,Italy,0.5699303
S280,,Young,Italy,0.43006974
S290,,Senior,Italy,0.059885293
S290,,Young,Italy,0.94011474
S320,,Senior,Italy,0.031165047
S320,,Young,Italy,0.96883494
S330,,Senior,Italy,0.07668716
S330,,Young,Italy,0.9233128
SRR3679961,,Senior,Sichuan,0.53952706
SRR3679961,,Young,Sichuan,0.46047297
SRR3679980,,Senior,Sichuan,0.028621402
SRR3679980,,Young,Sichuan,0.9713786
SRR5602010,,Senior,Jiangsu,0.56853473
SRR5602010,,Young,Jiangsu,0.43146527
SRR5602016,,Senior,Jiangsu,0.5325481
SRR5602016,,Young,Jiangsu,0.4674518
SRR5602092,,Senior,Jiangsu,0.2860306
SRR5602092,,Young,Jiangsu,0.7139694
SRR5602119,,Senior,Jiangsu,0.2547359
SRR5602119,,Young,Jiangsu,0.7452641
SRR5602125,,Senior,Jiangsu,0.030525316
SRR5602125,,Young,Jiangsu,0.96947473
SRR5602134,,Senior,Jiangsu,0.56606674
SRR5602134,,Young,Jiangsu,0.4339332
SRR5602138,,Senior,Jiangsu,0.23304243
SRR5602138,,Young,Jiangsu,0.7669576
SRR5602145,,Senior,Jiangsu,0.17475748
SRR5602145,,Young,Jiangsu,0.82524246
SRR5602155,,Senior,Jiangsu,0.5655407
SRR5602155,,Young,Jiangsu,0.43445933
SRR5602159,,Senior,Jiangsu,0.2765062
SRR5602159,,Young,Jiangsu,0.72349375
SRR5602160,,Senior,Jiangsu,0.55069715
SRR5602160,,Young,Jiangsu,0.44930288
SRR5602168,,Senior,Jiangsu,0.043292817
SRR5602168,,Young,Jiangsu,0.95670724
SRR5602179,,Senior,Jiangsu,0.48467615
SRR5602179,,Young,Jiangsu,0.5153239
SRR5602182,,Senior,Jiangsu,0.56659704
SRR5602182,,Young,Jiangsu,0.43340296
SRR5602193,,Senior,Jiangsu,0.36820427
SRR5602193,,Young,Jiangsu,0.6317958
SRR5602210,,Senior,Jiangsu,0.5297126
SRR5602210,,Young,Jiangsu,0.47028744
SRR5602220,,Senior,Jiangsu,0.3520885
SRR5602220,,Young,Jiangsu,0.6479115
SRR5602234,,Senior,Jiangsu,0.31538644
SRR5602234,,Young,Jiangsu,0.6846135
SRR5602256,,Senior,Jiangsu,0.24029464
SRR5602256,,Young,Jiangsu,0.75970536
SRR5602260,,Senior,Jiangsu,0.5025805
SRR5602260,,Young,Jiangsu,0.49741948
SRR5602284,,Senior,Jiangsu,0.568488
SRR5602284,,Young,Jiangsu,0.431512
SRR5602290,,Senior,Jiangsu,0.06454169
SRR5602290,,Young,Jiangsu,0.9354583
SRR5602324,,Senior,Jiangsu,0.20468774
SRR5602324,,Young,Jiangsu,0.7953123
SRR5602333,,Senior,Jiangsu,0.041985527
SRR5602333,,Young,Jiangsu,0.9580144
SRR5602335,,Senior,Jiangsu,0.5570859
SRR5602335,,Young,Jiangsu,0.4429141
SRR5602345,,Senior,Jiangsu,0.5650535
SRR5602345,,Young,Jiangsu,0.43494648
SRR5602349,,Senior,Jiangsu,0.5154004
SRR5602349,,Young,Jiangsu,0.48459953
SRR5602351,,Senior,Jiangsu,0.5685201
SRR5602351,,Young,Jiangsu,0.43147987
C010,,Senior,Italy,0.55302584
C010,,Young,Italy,0.44697422
C012,,Senior,Italy,0.57687557
C012,,Young,Italy,0.42312443
C021,,Senior,Italy,0.5774003
C021,,Young,Italy,0.42259973
C042,,Senior,Italy,0.5771821
C042,,Young,Italy,0.42281783
C052,,Senior,Italy,0.5775309
C052,,Young,Italy,0.4224691
S010,,Senior,Italy,0.55265516
S010,,Young,Italy,0.44734478
S020,,Senior,Italy,0.5589394
S020,,Young,Italy,0.44106057
S030,,Senior,Italy,0.57753044
S030,,Young,Italy,0.42246953
S050,,Senior,Italy,0.50612825
S050,,Young,Italy,0.49387175
S080,,Senior,Italy,0.5775309
S080,,Young,Italy,0.4224691
S100,,Senior,Italy,0.4997308
S100,,Young,Italy,0.5002691
S110,,Senior,Italy,0.5770432
S110,,Young,Italy,0.4229568
S120,,Senior,Italy,0.5774619
S120,,Young,Italy,0.42253807
S130,,Senior,Italy,0.23454668
S130,,Young,Italy,0.76545334
S150,,Senior,Italy,0.05248211
S150,,Young,Italy,0.9475179
S180,,Senior,Italy,0.5775309
S180,,Young,Italy,0.42246908
S200,,Senior,Italy,0.5796823
S200,,Young,Italy,0.42031774
S210,,Senior,Italy,0.12087723
S210,,Young,Italy,0.8791228
S220,,Senior,Italy,0.58240104
S220,,Young,Italy,0.41759896
S240,,Senior,Italy,0.5769073
S240,,Young,Italy,0.42309275
S260,,Senior,Italy,0.57746595
S260,,Young,Italy,0.42253402
S280,,Senior,Italy,0.5775308
S280,,Young,Italy,0.42246917
S290,,Senior,Italy,0.4675751
S290,,Young,Italy,0.5324249
S320,,Senior,Italy,0.5752984
S320,,Young,Italy,0.4247016
S330,,Senior,Italy,0.5775309
S330,,Young,Italy,0.4224691
SRR3679961,,Senior,Sichuan,0.5765298
SRR3679961,,Young,Sichuan,0.42347017
SRR3679980,,Senior,Sichuan,0.5775309
SRR3679980,,Young,Sichuan,0.4224691
SRR5602010,,Senior,Jiangsu,0.5775309
SRR5602010,,Young,Jiangsu,0.4224691
SRR5602016,,Senior,Jiangsu,0.5762648
SRR5602016,,Young,Jiangsu,0.42373526
SRR5602092,,Senior,Jiangsu,0.07680372
SRR5602092,,Young,Jiangsu,0.92319626
SRR5602119,,Senior,Jiangsu,0.06381088
SRR5602119,,Young,Jiangsu,0.93618906
SRR5602125,,Senior,Jiangsu,0.5775266
SRR5602125,,Young,Jiangsu,0.4224734
SRR5602134,,Senior,Jiangsu,0.57751167
SRR5602134,,Young,Jiangsu,0.42248824
SRR5602138,,Senior,Jiangsu,0.054508105
SRR5602138,,Young,Jiangsu,0.94549185
SRR5602145,,Senior,Jiangsu,0.11896998
SRR5602145,,Young,Jiangsu,0.88102996
SRR5602155,,Senior,Jiangsu,0.5775174
SRR5602155,,Young,Jiangsu,0.42248255
SRR5602159,,Senior,Jiangsu,0.066155
SRR5602159,,Young,Jiangsu,0.933845
SRR5602160,,Senior,Jiangsu,0.57730454
SRR5602160,,Young,Jiangsu,0.42269546
SRR5602168,,Senior,Jiangsu,0.045524087
SRR5602168,,Young,Jiangsu,0.9544759
SRR5602179,,Senior,Jiangsu,0.56787306
SRR5602179,,Young,Jiangsu,0.4321269
SRR5602182,,Senior,Jiangsu,0.5775309
SRR5602182,,Young,Jiangsu,0.4224691
SRR5602193,,Senior,Jiangsu,0.42998827
SRR5602193,,Young,Jiangsu,0.57001173
SRR5602210,,Senior,Jiangsu,0.5768314
SRR5602210,,Young,Jiangsu,0.42316863
SRR5602220,,Senior,Jiangsu,0.5774264
SRR5602220,,Young,Jiangsu,0.4225736
SRR5602234,,Senior,Jiangsu,0.09087389
SRR5602234,,Young,Jiangsu,0.90912616
SRR5602256,,Senior,Jiangsu,0.5768462
SRR5602256,,Young,Jiangsu,0.42315382
SRR5602260,,Senior,Jiangsu,0.5130602
SRR5602260,,Young,Jiangsu,0.48693982
SRR5602284,,Senior,Jiangsu,0.5775308
SRR5602284,,Young,Jiangsu,0.42246917
SRR5602290,,Senior,Jiangsu,0.5775309
SRR5602290,,Young,Jiangsu,0.4224691
SRR5602324,,Senior,Jiangsu,0.048859518
SRR5602324,,Young,Jiangsu,0.95114046
SRR5602333,,Senior,Jiangsu,0.57408655
SRR5602333,,Young,Jiangsu,0.42591348
SRR5602335,,Senior,Jiangsu,0.5823977
SRR5602335,,Young,Jiangsu,0.41760227
SRR5602345,,Senior,Jiangsu,0.57751787
SRR5602345,,Young,Jiangsu,0.4224821
SRR5602349,,Senior,Jiangsu,0.58219856
SRR5602349,,Young,Jiangsu,0.41780144
SRR5602351,,Senior,Jiangsu,0.5775309
SRR5602351,,Young,Jiangsu,0.4224691
C010,,Senior,Italy,0.03910336
C010,,Young,Italy,0.9608966
C012,,Senior,Italy,0.049492676
C012,,Young,Italy,0.9505073
C021,,Senior,Italy,0.47006717
C021,,Young,Italy,0.52993286
C042,,Senior,Italy,0.061516304
C042,,Young,Italy,0.93848366
C052,,Senior,Italy,0.5088697
C052,,Young,Italy,0.49113026
S010,,Senior,Italy,0.040360454
S010,,Young,Italy,0.9596396
S020,,Senior,Italy,0.53197885
S020,,Young,Italy,0.46802124
S030,,Senior,Italy,0.53297895
S030,,Young,Italy,0.46702105
S050,,Senior,Italy,0.061830226
S050,,Young,Italy,0.93816984
S080,,Senior,Italy,0.028620547
S080,,Young,Italy,0.9713795
S100,,Senior,Italy,0.05998105
S100,,Young,Italy,0.94001895
S110,,Senior,Italy,0.1302853
S110,,Young,Italy,0.86971474
S120,,Senior,Italy,0.3927015
S120,,Young,Italy,0.6072985
S130,,Senior,Italy,0.041503742
S130,,Young,Italy,0.9584963
S150,,Senior,Italy,0.02886048
S150,,Young,Italy,0.9711395
S180,,Senior,Italy,0.52286166
S180,,Young,Italy,0.47713834
S200,,Senior,Italy,0.1534589
S200,,Young,Italy,0.8465411
S210,,Senior,Italy,0.029543472
S210,,Young,Italy,0.97045654
S220,,Senior,Italy,0.36144614
S220,,Young,Italy,0.63855386
S240,,Senior,Italy,0.029314166
S240,,Young,Italy,0.97068584
S260,,Senior,Italy,0.05942649
S260,,Young,Italy,0.94057345
S280,,Senior,Italy,0.53657824
S280,,Young,Italy,0.4634217
S290,,Senior,Italy,0.04900249
S290,,Young,Italy,0.9509975
S320,,Senior,Italy,0.030145887
S320,,Young,Italy,0.9698542
S330,,Senior,Italy,0.15871027
S330,,Young,Italy,0.84128976
SRR3679961,,Senior,Sichuan,0.5235614
SRR3679961,,Young,Sichuan,0.47643855
SRR3679980,,Senior,Sichuan,0.028620547
SRR3679980,,Young,Sichuan,0.9713795
SRR5602010,,Senior,Jiangsu,0.5652173
SRR5602010,,Young,Jiangsu,0.43478268
SRR5602016,,Senior,Jiangsu,0.5553407
SRR5602016,,Young,Jiangsu,0.44465926
SRR5602092,,Senior,Jiangsu,0.390969
SRR5602092,,Young,Jiangsu,0.609031
SRR5602119,,Senior,Jiangsu,0.29982612
SRR5602119,,Young,Jiangsu,0.70017385
SRR5602125,,Senior,Jiangsu,0.030760065
SRR5602125,,Young,Jiangsu,0.96923995
SRR5602134,,Senior,Jiangsu,0.5485074
SRR5602134,,Young,Jiangsu,0.45149255
SRR5602138,,Senior,Jiangsu,0.350753
SRR5602138,,Young,Jiangsu,0.649247
SRR5602145,,Senior,Jiangsu,0.1203115
SRR5602145,,Young,Jiangsu,0.87968844
SRR5602155,,Senior,Jiangsu,0.5536075
SRR5602155,,Young,Jiangsu,0.4463925
SRR5602159,,Senior,Jiangsu,0.3490883
SRR5602159,,Young,Jiangsu,0.65091175
SRR5602160,,Senior,Jiangsu,0.52999353
SRR5602160,,Young,Jiangsu,0.47000653
SRR5602168,,Senior,Jiangsu,0.036349338
SRR5602168,,Young,Jiangsu,0.96365064
SRR5602179,,Senior,Jiangsu,0.50261176
SRR5602179,,Young,Jiangsu,0.4973883
SRR5602182,,Senior,Jiangsu,0.54502237
SRR5602182,,Young,Jiangsu,0.4549776
SRR5602193,,Senior,Jiangsu,0.39587632
SRR5602193,,Young,Jiangsu,0.6041237
SRR5602210,,Senior,Jiangsu,0.50334305
SRR5602210,,Young,Jiangsu,0.496657
SRR5602220,,Senior,Jiangsu,0.5030855
SRR5602220,,Young,Jiangsu,0.49691445
SRR5602234,,Senior,Jiangsu,0.39133123
SRR5602234,,Young,Jiangsu,0.60866874
SRR5602256,,Senior,Jiangsu,0.29561046
SRR5602256,,Young,Jiangsu,0.7043895
SRR5602260,,Senior,Jiangsu,0.26315314
SRR5602260,,Young,Jiangsu,0.73684686
SRR5602284,,Senior,Jiangsu,0.5503569
SRR5602284,,Young,Jiangsu,0.44964308
SRR5602290,,Senior,Jiangsu,0.028620547
SRR5602290,,Young,Jiangsu,0.9713795
SRR5602324,,Senior,Jiangsu,0.34219518
SRR5602324,,Young,Jiangsu,0.6578048
SRR5602333,,Senior,Jiangsu,0.03727399
SRR5602333,,Young,Jiangsu,0.962726
SRR5602335,,Senior,Jiangsu,0.54332215
SRR5602335,,Young,Jiangsu,0.4566778
SRR5602345,,Senior,Jiangsu,0.5088668
SRR5602345,,Young,Jiangsu,0.4911332
SRR5602349,,Senior,Jiangsu,0.48387986
SRR5602349,,Young,Jiangsu,0.51612014
SRR5602351,,Senior,Jiangsu,0.5585244
SRR5602351,,Young,Jiangsu,0.44147554
C010,,Senior,Italy,0.04051872
C010,,Young,Italy,0.9594813
C012,,Senior,Italy,0.12913254
C012,,Young,Italy,0.87086743
C021,,Senior,Italy,0.4369023
C021,,Young,Italy,0.56309766
C042,,Senior,Italy,0.05118861
C042,,Young,Italy,0.94881135
C052,,Senior,Italy,0.38982955
C052,,Young,Italy,0.6101705
S010,,Senior,Italy,0.04335487
S010,,Young,Italy,0.95664513
S020,,Senior,Italy,0.5050109
S020,,Young,Italy,0.49498913
S030,,Senior,Italy,0.18067805
S030,,Young,Italy,0.81932193
S050,,Senior,Italy,0.09588161
S050,,Young,Italy,0.9041184
S080,,Senior,Italy,0.02862166
S080,,Young,Italy,0.9713784
S100,,Senior,Italy,0.07723295
S100,,Young,Italy,0.9227671
S110,,Senior,Italy,0.31733814
S110,,Young,Italy,0.68266183
S120,,Senior,Italy,0.36943153
S120,,Young,Italy,0.6305685
S130,,Senior,Italy,0.042233028
S130,,Young,Italy,0.957767
S150,,Senior,Italy,0.029034473
S150,,Young,Italy,0.9709655
S180,,Senior,Italy,0.48574582
S180,,Young,Italy,0.5142542
S200,,Senior,Italy,0.4508618
S200,,Young,Italy,0.5491381
S210,,Senior,Italy,0.030321931
S210,,Young,Italy,0.96967804
S220,,Senior,Italy,0.38038906
S220,,Young,Italy,0.61961097
S240,,Senior,Italy,0.029869553
S240,,Young,Italy,0.9701304
S260,,Senior,Italy,0.069251984
S260,,Young,Italy,0.930748
S280,,Senior,Italy,0.569092
S280,,Young,Italy,0.43090802
S290,,Senior,Italy,0.06072694
S290,,Young,Italy,0.93927306
S320,,Senior,Italy,0.030859258
S320,,Young,Italy,0.96914077
S330,,Senior,Italy,0.033363834
S330,,Young,Italy,0.9666362
SRR3679961,,Senior,Sichuan,0.522642
SRR3679961,,Young,Sichuan,0.47735798
SRR3679980,,Senior,Sichuan,0.02862166
SRR3679980,,Young,Sichuan,0.9713784
SRR5602010,,Senior,Jiangsu,0.57026196
SRR5602010,,Young,Jiangsu,0.42973801
SRR5602016,,Senior,Jiangsu,0.52642685
SRR5602016,,Young,Jiangsu,0.4735731
SRR5602092,,Senior,Jiangsu,0.41114536
SRR5602092,,Young,Jiangsu,0.58885455
SRR5602119,,Senior,Jiangsu,0.3484288
SRR5602119,,Young,Jiangsu,0.6515712
SRR5602125,,Senior,Jiangsu,0.0332898
SRR5602125,,Young,Jiangsu,0.96671015
SRR5602134,,Senior,Jiangsu,0.5549438
SRR5602134,,Young,Jiangsu,0.44505626
SRR5602138,,Senior,Jiangsu,0.44460458
SRR5602138,,Young,Jiangsu,0.5553955
SRR5602145,,Senior,Jiangsu,0.1460822
SRR5602145,,Young,Jiangsu,0.8539178
SRR5602155,,Senior,Jiangsu,0.55856735
SRR5602155,,Young,Jiangsu,0.44143268
SRR5602159,,Senior,Jiangsu,0.5159142
SRR5602159,,Young,Jiangsu,0.48408577
SRR5602160,,Senior,Jiangsu,0.5363562
SRR5602160,,Young,Jiangsu,0.46364385
SRR5602168,,Senior,Jiangsu,0.042359192
SRR5602168,,Young,Jiangsu,0.9576408
SRR5602179,,Senior,Jiangsu,0.3683686
SRR5602179,,Young,Jiangsu,0.6316314
SRR5602182,,Senior,Jiangsu,0.5075222
SRR5602182,,Young,Jiangsu,0.49247777
SRR5602193,,Senior,Jiangsu,0.50776416
SRR5602193,,Young,Jiangsu,0.4922359
SRR5602210,,Senior,Jiangsu,0.37155306
SRR5602210,,Young,Jiangsu,0.62844694
SRR5602220,,Senior,Jiangsu,0.23962106
SRR5602220,,Young,Jiangsu,0.7603789
SRR5602234,,Senior,Jiangsu,0.5091045
SRR5602234,,Young,Jiangsu,0.49089548
SRR5602256,,Senior,Jiangsu,0.2867772
SRR5602256,,Young,Jiangsu,0.71322274
SRR5602260,,Senior,Jiangsu,0.5080358
SRR5602260,,Young,Jiangsu,0.49196422
SRR5602284,,Senior,Jiangsu,0.56930375
SRR5602284,,Young,Jiangsu,0.43069628
SRR5602290,,Senior,Jiangsu,0.02862166
SRR5602290,,Young,Jiangsu,0.9713784
SRR5602324,,Senior,Jiangsu,0.36858612
SRR5602324,,Young,Jiangsu,0.6314139
SRR5602333,,Senior,Jiangsu,0.042395443
SRR5602333,,Young,Jiangsu,0.9576045
SRR5602335,,Senior,Jiangsu,0.52642494
SRR5602335,,Young,Jiangsu,0.47357503
SRR5602345,,Senior,Jiangsu,0.55099255
SRR5602345,,Young,Jiangsu,0.44900745
