Samples	TL100	TL30	TL107	TL106	TL80	TL76	TL65	TL7	TL96	TL86	TL103	TL95	TL111	TL61	TL94	TL62	TL63	TL37	TL116	TL31	TL118	TL13	TL121	TL57	TL87	TL64	TL2	TL108	TL73	TL55	TL109	TL77	TL38	TL12	TL67	TL10	TL3	TL14	TL97	TL123	TL6	100a	TL120	TL54	TL117	TL44	TL71	TL20	TL1	TL124	TL78	TL105	TL81	TL91	TL66	TL92	TL88	TL60	TL69	TL93	TL113	TL59	TL115	TL85	TL4	TL39	TL16	TL114	TL129	TL102	TL110	TL84	TL112	TL74	TL70	TL99	TL82	TL18	TL23	TL83	100b	TL90	TL27	TL5	TL58	TL119
k__Bacteria;p__Firmicutes;c__Lactobacillales;o__Bacilli;f__Streptococcaceae;g__Streptococcus;s__	0.013406044080890706	3.334111292634948e-05	0.00027296549716115877	0.00023597775909620517	0.0152910939124408	0.001929747422932239	0.0001343724805159903	0.005750449755846826	0.0033531260915124	0.0001884614478550732	0.0008330918574326283	0.001435820778096849	0.013561752055475905	8.475055087858071e-05	0.004847210289422053	0.0001327668613913967	0.02245500482598081	0.0005609473777936071	0.000645930636986982	0.00018161705219013654	0.00434913731528071	0.0014569674263711105	0.008172407530722198	0.006812917291184086	0.0071536829342224925	0.0004332885103839833	0.0002207546128515977	0.0006765122601891683	0.0032936407398023817	4.611695259177273e-05	0.001449889890437566	0.0015791106223387757	0.0002115842369743454	0.007857280865588973	0.00099345409017297	0.0022844020064059947	0.0024105594261692683	0.04980674427754762	0.001228960726689821	0.0017211703958691911	0.00851904012371248	0.0025188306812952603	0.00519094698845214	0.0003763147496566128	2.7951699463327367e-05	3.2363506909608725e-05	0.015826598325754775	0.00014895201617193317	0.0012347645981040391	0.0001962441881528893	0.0011987381703470034	0.00011212019284673171	0.013519654623949105	0.03298011559853139	0.00017508790872083693	0.0030120892450695783	0.0026065162907268173	0.0005325587024933429	0.007752890062483688	0.00042317457874894207	0.007547353556994692	0.0011090245020479986	0.0	0.003435643376421237	0.01862689246810641	0.0006350577267473614	0.0013415949766258195	0.0038950921838483508	0.0011864331370775186	0.0005069066024584969	0.000559555591510935	0.1358954090914794	0.0035047104594707564	0.011114983217475834	0.000294703752561116	0.00033273340492142954	1.966916465057729e-05	0.0005933672665238876	0.00022217285047767163	0.002652998145477025	0.0020142513699075177	0.0011218929393595012	0.0013626298756600238	0.0003623938703665355	0.0013533071443339662	0.010001306703388382
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Bacteroidaceae;g__Bacteroides;s__	0.01132859415068004	0.006318140899543227	0.07548405881496577	0.014896096042947954	0.0005342497400947211	0.08587376032048462	0.00025381468541909284	0.029683885890516574	0.0011701012923506812	0.11599802115479753	0.08378006374963777	0.01693481767042996	0.003730579044386576	0.0013842589976834848	0.010181706269315107	0.003186404673393521	0.03310055072957475	0.06563084320185203	0.016545761701281924	0.006521703237736721	0.000317455278487643	0.01753564366739515	0.003738119740904413	0.00945632920016351	0.004595331918763262	0.023875691020469148	0.0002207546128515977	0.006267311693450596	0.0022126509585339077	0.0004611695259177273	0.003487942660958295	0.00035248004962919096	0.017614387728114255	0.0784440007728473	0.023203277037601555	0.0053665316975886855	0.00041155892641914335	0.003494804082671789	0.002711728559978627	0.011216293746414228	0.0017258995388396432	0.009300297900167115	0.00927981600089444	0.016727190622236442	0.020320885509839	0.0011650862487459141	0.008837186882401144	0.0034684540908607297	0.00045141931543588514	0.013782380291045226	0.0012618296529968455	0.003718653062749935	0.03336903950400883	0.0011996074012141482	0.01476574696879058	0.010794455575090976	0.020785296574770257	0.022778988138465264	0.0014738167247493744	0.03458490420866354	0.24270016717793902	0.021071465538911968	0.007251393798054148	0.024732836019209236	0.003228201011618071	0.0540561137007354	5.532350419075544e-05	0.007357396347269108	0.0019724450903913747	0.005845266759599544	0.010611331337809778	0.0002132971982785661	0.006687887849265297	0.0008987362667595973	0.0011928485222711836	0.015245239643672772	0.015814008379064142	0.008001186734533048	0.008156917510394516	0.0032325365753142392	0.008230274414675878	0.0015298540082175015	0.02404255597919369	0.05591219714226548	0.04668909647952183	0.00040206258104073903
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Bacteroidaceae;g__Bacteroides;s__	0.0008764241893076249	0.0016503850898542994	0.02045421458727617	0.0005456985679099745	0.0036242347233452696	0.0031755337339391273	0.00011944220490310251	0.01468131585710614	0.02017114914425428	0.01451153148484063	0.0065560707041437275	0.012863380669525195	0.012801006524855895	0.013856715068647949	0.020825051613813268	0.00961232076473712	0.01484698802021234	0.015341465586323568	0.005217132067971778	0.006752852213251441	0.007872890906493547	0.0075710271620355925	0.00367758338882499	0.004196757051369396	0.0032373446498939074	0.003257134319438219	0.07915892492503541	0.006956588335907485	0.0012161135039270331	0.01830843017893377	0.0408978374755502	0.006640724135013958	0.004813541391166358	0.02704965543891286	0.005076142131979695	0.002115187042968514	0.011361966075785636	0.0026847501562246856	0.007286935613144536	0.014802065404475043	0.006613647032833513	0.07919784930611057	0.011036751904678241	0.02267296366681092	0.009056350626118068	0.0006149066312825657	0.003984767903337243	0.01927864666453878	0.09757295732759766	0.06885151862810218	0.024121976866456358	0.0017939230855477074	0.008212419255364041	0.003353447962485005	0.019784933685454573	0.005506262692344386	0.0071512113617376765	0.0012829823287339628	0.0013356464068041206	0.006251442640609371	0.02254467546379705	0.018971712481701097	0.04893779834566192	0.01643794013249056	0.023840350786334525	0.0762704329823581	0.0011203009598627976	0.002120661300095213	0.0022690533746607547	0.0065897858319604605	0.0052517325998435935	0.0014303459178680318	0.010417671457509405	0.0004952220245410025	0.0026383002610233237	0.0429831062175774	0.009244507385771329	0.0023920117931744227	0.0023486844193353856	0.0030651143622501546	0.07918390331593425	0.06837718914823558	0.006013914547384144	0.005280596396769518	0.009228802887055241	0.0009046408073416627
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Incertae_Sedis;s__	0.0017690784561950207	0.00021671723402127163	0.0010372688892124036	7.374304971756412e-05	0.03973662931731547	0.01476623186281694	0.00731583505031503	0.0016383962991518887	0.029025497729654213	0.0003062498527644939	0.0015212981744421904	0.002006215333779159	0.004484009714135237	0.0005791287643369682	0.0011669209956016054	0.0006903876792352629	0.0007948674274683473	0.002065710978541537	0.0009937394415184338	0.00044578730992124416	0.0001587276392438215	0.002861900301800396	0.012788304376778257	0.0013898351274015536	0.010184904516520158	0.0012699835649185715	0.008977354255964973	0.00031910955669300385	0.00179038932522591	0.0003228186681424092	0.002776675922253074	0.0037785861320249283	0.0003173763554615181	0.005710482814881604	0.002544875546059525	0.002876654378437179	0.012934709116030221	0.0031013493183974818	0.010145605129575208	0.007888697647733792	0.009292243117112641	0.0004843905156337039	0.0006708300723538151	0.0006209193369334111	0.00032144454382826475	6.472701381921745e-05	0.011118787859311984	0.0011916161293754654	0.000969223824318224	0.0015699535052231144	0.010136698212407992	0.0001494935904623089	0.005128704515207583	0.0016540041440982949	0.00048149174898230154	0.01789535375011926	0.012514619883040937	0.00130718954248366	0.0028401676466524397	0.0004039393706239901	0.0051614159809125	0.0009759415618022387	0.012790146849834202	0.0002657403716568913	0.008027344761510177	0.0011685062172151447	0.004024784929877458	0.004717389422660781	0.0008453336101677321	0.003469142060575339	0.0019146239516759699	0.0045168818458990465	0.0013825921996077294	0.0002384402340382605	0.0006455415532291111	0.003539073488709751	0.0005704057748667414	0.0021602277046885287	0.001015647316469356	0.0009916546466103438	0.00017326893504580798	0.0032928286272110034	0.0011136878791452116	0.0012295506316007455	0.0015412664699359056	0.012554404092997077
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Incertae_Sedis;s__	0.0003083714740156458	3.334111292634948e-05	0.00034575629640413454	0.0027874872793239238	0.009717569596858034	0.005251844252283941	0.00029860551225775625	0.0023772809046517605	0.0013447432762836186	0.0016254799877500061	0.0010685308606201102	0.00041304433342512095	0.0016238991134388625	2.825018362619357e-05	3.846992293192106e-05	0.00010621348911311735	0.00011355248963833533	0.0009527201495859674	0.0021116963132266717	4.95319233245827e-05	0.0001746004031682037	0.00014309501509001974	0.003178158484169744	8.175500749420902e-05	0.00638981509548348	0.004317944120723144	0.001821225556025681	0.00017870135174808215	0.08093910987247699	0.0	0.0017097758141952429	0.0006908608972732142	5.289605924358635e-05	0.00012880788304244222	0.0005715763258529416	0.0020910134767631594	0.0008672134520974808	0.0015969634549957185	0.0006679134384183808	0.03046471600688468	0.022947560268411896	0.0016711472789362786	0.0008944400964717534	0.05966470355805596	6.987924865831842e-05	9.709052072882618e-05	0.016051544900943168	0.0013192892860942654	0.02235853315276561	0.0013737093170702252	0.0004837013669821241	5.606009642336584e-05	0.002061219852630896	0.0003816932640226835	7.295329530034871e-05	0.00982677079500075	0.07106098579782791	9.682885499878964e-05	0.0	1.9235208124951912e-05	0.003895408287481132	0.00016265692696703976	9.109791203585614e-05	5.694436535504812e-05	0.005420615602396118	0.02409409015279489	0.0001659705125722663	0.0024236129143945296	0.0005635557401118213	0.0002059308072487644	0.00022921554351050343	0.0005018757606554497	0.0011575190508343782	1.8341556464481572e-05	4.2100536080159423e-05	3.0248491356493598e-05	0.0	0.0013165336225998757	9.521693591900212e-05	5.1514527096641245e-05	0.0034870373177968853	0.0005390914124195006	0.00020963536548615751	0.06541209360115965	0.004360656353965002	0.002201292631198046
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Incertae_Sedis;s__	0.007400915376375499	0.00010002333877904844	0.0007461056922405008	0.0001622347093786411	0.007104077625043319	0.013117397039425473	8.958165367732689e-05	0.006296581855564122	0.006723716381418093	0.000164903766873189	0.0009960880904085773	0.0024979347783328745	0.002187143400532522	0.0011017571614215492	0.002423605144711027	0.0003983005841741901	0.001674899222165446	0.0018698245926453566	0.0006956176090629037	0.0004788085921376327	0.000523801209504611	0.002848891664064939	0.0032840971003087354	0.002643411908979425	0.006462564413458625	0.0010906917675183028	0.0016556595963869828	0.00082968484740181	0.0002195760493201588	0.0018446781036709093	0.0017508104337359285	0.007895553111693878	0.00012342413823503482	0.0013954187329597903	0.0008165376083613451	0.009185955158034687	0.0017785225034541554	0.005786099474622167	0.01648410366016564	0.004245553643144004	0.05237069560655013	0.000871902928140667	0.001948601638742034	0.0030669652097013943	0.001146019677996422	0.00029127156218647853	0.001719234538939859	0.0006383657835939994	0.0010090549403860964	0.0028681842883883824	0.001871713985278654	0.0001494935904623089	0.005047554127308729	0.001335926424079392	0.0014444752469469045	0.011762140355181205	0.005346700083542189	0.0012587751149842653	0.0008290219076715231	0.0020004616449949986	0.001363392900618396	0.0010498765286054387	0.000400830812957767	0.00045555492284038494	0.005938508812816132	0.0010541958264006198	0.016099139719509832	0.002704925127672466	0.0010974506517967047	0.007270941579014065	0.005609039182374672	0.013048769777041691	0.002057811645927784	0.00042185579868307617	0.00047713940890847356	0.004144043315839623	0.0003737141283609685	0.0011774631695083396	0.0004760846795950105	0.007508242324335462	0.000368196486972342	0.0066293673689425065	0.0017294917652607995	0.0073384758749223435	0.0015788583350562935	0.07125554092494497
k__Bacteria;p__Firmicutes;c__Lactobacillales;o__Bacilli;f__Enterococcaceae;g__Enterococcus;s__	0.0	3.334111292634948e-05	0.0	1.4748609943512823e-05	1.4439182164722189e-05	0.0	0.0	0.0	0.0004016765630457562	1.1778840490942072e-05	0.0	1.9668777782148622e-05	7.314860871346228e-06	0.0	2.564661528794737e-05	5.3106744556558676e-05	0.0	3.561570652657822e-05	0.0	0.0	0.0006984016126728148	1.3008637735456345e-05	4.540226405956778e-05	5.450333832947268e-05	4.849954531676266e-05	1.4940983116689078e-05	0.0	0.001582783401197299	0.0	0.0	0.00031459874981192465	4.2297605955502916e-05	0.0	0.000493763551662695	1.3608960139355753e-05	0.0	1.4698533086397974e-05	9.257759159395467e-05	0.005396740582420519	0.00014343086632243257	0.0018225499130146634	2.4219525781685195e-05	0.0016611030363046847	0.0	1.3975849731663684e-05	3.2363506909608725e-05	0.000128540900107653	0.0	5.3108154757162957e-05	0.0	6.309148264984229e-05	1.8686698807788613e-05	0.00012984062063816666	0.00010905521829219528	0.0	0.0	3.3416875522138675e-05	0.0	0.0	0.0	0.0008277742610897405	0.0001922309136883197	3.643916481434245e-05	0.0	3.452621402800076e-05	0.003962760214903535	2.766175209537772e-05	6.491820306413918e-05	1.4830414213468982e-05	4.75224939804841e-05	0.00011460777175525171	0.0002634847743441111	0.002411498022571621	0.0	1.4033512026719808e-05	0.0	0.0	6.489954477605022e-05	3.1738978639667385e-05	0.00034772305790232847	0.0	8.742022904100009e-05	0.0016246740825177207	1.2942638227376268e-05	0.00018795932560193972	0.024797209685687573
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Bacteroidaceae;g__Bacteroides;s__	0.0037653779985068326	0.0009502217184009604	0.10214368903770564	0.005663466218308925	0.0005342497400947211	0.006522057745859592	0.3778404849353519	0.028655872526342843	0.007666783094655955	0.022309123889844285	0.1162525354969574	0.016836473781519215	0.010657752289551452	0.001257133171365614	0.01659336009130195	0.027376526818906004	0.013030148185998978	0.04453744101148607	0.004769949319288483	0.0026582132184192714	0.0022063141854891197	0.02753928608596108	0.0011501906895090505	0.005068810464640959	0.007978175204607457	0.006439563723292993	0.0004047167902279292	0.016249058626807755	0.0020437463052107086	0.0030437188710570003	0.04989809736147397	0.0041028677776837824	0.02225160892180199	0.03209463085807518	0.005266667573930676	0.003057956124977337	0.01271423111973425	0.006110121045201009	0.0369222548757681	0.059064830751577736	0.03646480545660398	0.10351425319092253	0.023367247520324555	0.04816828795604644	0.004458296064400715	0.0010032687141978704	0.0026672236772338	0.002596020853282264	0.012838896412544144	0.03914316768311092	0.013943217665615142	0.010315057741899315	0.04435680202551368	0.006497873423243303	0.05341640281891533	0.006787422823731447	0.004110275689223058	0.0037521181312030975	0.0013970554370020109	0.028391167192429026	0.0571488857509211	0.012835110237035504	0.011605873993368071	0.005162955792191029	0.03939441020594887	0.005334484904677835	0.003388564631683771	0.021076776594823852	0.002432187931008913	0.004482955265492332	0.07214222150311464	0.0008908294751634232	0.02315038101668757	0.0006969791456502999	0.0010384798899772656	0.02115881970386727	0.024586455813221608	0.004598596315560129	0.00568127717650046	0.007366577374819699	0.10201208550821944	0.0071975988577090075	0.02400324934816504	0.01556999378753365	0.012593274815329965	0.0017891784856312886
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Subdoligranulum;s__	0.01718765215697731	0.0009335511619377856	0.002747852671422332	4.424582983053847e-05	0.0005920064687536098	0.001038155259172407	2.986055122577563e-05	0.0021845283988691853	0.001851205029689137	0.0008480765153478293	0.01466966096783541	0.00043271311120726956	0.0059396670275331355	0.00012712582631787107	0.0018593796083761845	0.0022304832713754648	0.0009935842843354342	0.0015670910871694414	0.00024843486037960845	4.95319233245827e-05	0.00012698211139505725	0.0007675096263919242	0.006477389672498335	0.0010900667665894538	0.021170051530766898	0.0011803376662184372	0.014109899004764618	0.0023741751017959485	0.00013512372265855926	0.0015679763881202731	0.0037341503782024094	0.007641767475960861	0.0005465926121837256	0.003112857173525686	0.0013472870537962196	0.0011482443947543359	0.00016168386395037774	0.0039114032448445855	0.008061715201709858	0.00017211703958691912	0.0027752464584541465	0.0002664147835985372	0.0017569359037838009	1.8815737482830638e-05	0.0005869856887298747	9.709052072882618e-05	0.0004177579253498722	0.0014469624428130653	0.00018587854165007042	0.002415313084958638	0.024921135646687697	0.0003363605785401951	0.010241178952835394	0.000763386528045367	0.0005836263624027897	0.0008177617859917406	0.0	9.682885499878964e-05	0.0050815972488754465	0.001865815188120336	0.0	0.001419551362621438	0.0009838574499872463	0.000512499288195433	0.001639995166330036	0.0007493681175618864	0.011908384277060109	0.0008655760408551892	0.0018686321908970922	0.0018692180965657079	0.001611250438206186	0.0019949561486054127	0.007877560207067296	7.336622585792629e-05	0.0011507479861910242	0.0031609673467535805	0.0017112173246002242	0.0007787945373126026	0.0017139048465420385	0.005383268081599011	0.00023824478568798598	0.013462715272314012	0.002201171337604654	0.019750465934976185	0.007311617765915455	0.01774101138842261
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Pseudobutyrivibrio;s__	0.00996526763397929	0.007835161537692129	0.0029116319697190273	0.00028022358892674365	0.07657098301952177	0.0581977624700767	0.03192092926035415	0.004208429709586225	0.010076842472930492	0.0240759499634856	0.03500796870472326	0.016836473781519215	0.02888638558094625	0.020453132945364143	0.008681379274970185	0.009904407859798195	0.01771418838358031	0.0573947110675808	0.005738845274768954	0.016097875080489377	0.029920159997460363	0.026238422312415445	0.018584660088383075	0.01951219512195122	0.0242861473173689	0.008979530853130134	0.02235140455122427	0.01167940977496394	0.00033780930664639817	0.005856852979155136	0.0094516407008713	0.05756704170543948	0.01466984043022128	0.015091990296472813	0.01811352594548251	0.004278721218347737	0.026560249287121144	0.016617677691114864	0.015822869356131447	0.0033275960986804357	0.0047634827271974154	0.003632928867252779	0.02766375441230494	0.0008467081867273787	0.028105433810375672	0.009255962976148096	0.010202933946044957	0.009596765613363123	0.003319259672322685	0.0027172272205784674	0.010830704521556257	0.006689838173188325	0.015304963157723894	0.04142280708131884	0.005748719669667479	0.020266862929495304	0.0005179615705931495	0.046719922536915995	0.013678861476580132	0.02229360621681926	0.0015094707113989384	0.013042128144084465	0.0006923441314725066	0.01509025681908775	0.13470402403024495	0.0022608055072206065	0.04306934801250311	0.009110187830000864	0.03569680701181984	0.012276644278291723	0.014022597955936682	0.006147978068029259	0.039419954342304116	0.03024522660993012	0.004055684975722024	0.033878310319272825	0.007238252591412444	0.03461000009271364	0.008918652997746532	0.011655161755615085	0.002425765090641312	0.01907217996911152	0.017098384497464723	0.005293539034996894	0.026220325921470597	0.002563148954134711
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Anaerostipes;s__	0.0012984062063816663	0.00025005834694762113	0.0009826757897801717	0.00023597775909620517	0.005891186323206654	0.010296057452733402	0.0006569321269670639	0.0007710100231303008	0.023227383863080684	0.0003062498527644939	0.0016480730223123732	0.0004917194445537153	0.005632442870936595	0.00014125091813096786	0.0006283420745547108	0.00015932023366967604	0.0013626298756600238	0.0017273617665390438	0.0005962436649110602	0.00013208512886555383	6.349105569752861e-05	0.0012358205848683526	0.005781221623584964	0.0016351001498841804	0.010463776902091543	0.00032870162856715973	0.0035872624588384632	0.0002808164098898434	0.0007600709399543957	9.223390518354546e-05	0.0014772463034646898	0.0032146180526182217	0.00014105615798289695	0.00429359610141474	0.0006940569671071434	0.005572007010334199	0.0010435958491342564	0.009165181567801514	0.0364680737376436	0.024096385542168683	0.004473531604672355	0.004916563733682096	0.0007826350844127841	0.005061433382881442	4.192754919499105e-05	3.2363506909608725e-05	0.0014460851262110962	0.0004255771890626663	0.0008895615921824797	0.0002264356017148723	0.003449001051524711	0.0003550472773479837	0.005810367773557958	0.0012177832709295141	0.0005252637261625109	0.019517247959002875	0.00887218045112782	0.00024207213749697406	0.0005219767566820701	0.0007117027006232207	0.0014120855042119105	0.0004436098008191994	0.004645993513828663	0.00015185164094679498	0.0048164068569061065	0.0009271842810511477	0.014743713866836325	0.00240197351337315	0.0010677898233697669	0.0006336332530731213	0.002137097861553812	0.0013801583418024867	0.0006109128323848107	0.00011004933878688943	0.0002245361924275169	0.0005444728444168847	0.0005310674455655868	0.0012052772601266466	0.0001586948931983369	0.0017514939212858027	0.0026206926425678453	0.002214645802372002	0.0009433591446877088	0.0023555601573824808	0.000733041369847565	0.00928764562204107
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Clostridiaceae_1;g__Clostridium_SS1;s__	0.0006167429480312916	0.0001667055646317474	0.00185616538069588	0.0001769833193221539	0.009342150860575256	0.0016244076408227074	0.0001045119292902147	0.00562194808532511	0.001466992665036675	0.004511295908030813	0.012043610547667343	0.0029699854451044412	0.0479781724551599	0.00015537600994406465	0.07390072195222036	0.008656399362719065	0.0027536478737296317	0.004416347609295699	0.005167445095895856	0.0008255320554097117	0.00501579340010476	0.0003642418565927776	0.05189478782008596	0.05374029159286006	0.005710821461048803	0.03266098909308233	0.0018028293382880481	0.00024252326308668286	0.09163077442783547	0.0012912746725696365	0.00232529510730553	0.0931957251219581	0.0002115842369743454	0.004615615809020845	0.005035315251561629	0.024330694385689248	0.0014845518417261954	0.0006480431411576827	0.007747795885653218	0.008003442340791738	0.02461823102200867	0.00012109762890842596	0.01044578255522369	0.009633657591209287	0.020949798747763863	0.011489044952911098	0.021498465543004962	0.0011490584104691989	0.0005045274701930482	0.004407946380049514	0.0010515247108307043	0.0012893822177374144	0.05495504268510403	0.0007270347886146353	0.0012110247019857887	0.0006814681549931173	0.006967418546365915	0.0036552892762043094	0.0011360670586609762	0.00025005770562437483	0.0015257015792634432	0.0027947417451609567	0.007251393798054148	0.0005694436535504813	0.008199975831650181	0.001016092362795778	0.07337279743298941	0.0025101705184800483	0.002550831244716665	0.012751869218096566	0.0014427095973896394	0.022998456732035984	0.006173434937783351	0.0007703453715082263	0.006820286844985826	0.001966151938172084	0.00033437579905981385	0.006285984479737435	0.0004126067223156759	0.001725736657737482	0.00047648957137597195	0.023501471573855525	0.0004716795723438544	0.09435183267757302	0.01357066330846005	0.01750982540432418
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Blautia;s__	0.006297270100951082	0.00011669389524222317	0.000236570097539671	0.00011798887954810259	0.024893150051981054	0.0	0.0001343724805159903	0.0020560267283474686	0.0038945162417045056	0.0004829324601286249	0.0009055346276441613	0.000668738444593053	0.002018901600491559	0.0013701339058703882	0.0012566841491094213	0.0005576208178438662	0.0010787486515641855	0.0009349122963226783	0.0007949915532147471	0.0005778724387867981	0.000317455278487643	0.0036294099281923204	0.006507657848538047	0.0010355634282599806	0.0012488632919066384	0.001150455699985059	0.0014533012012730182	0.0010211505814176124	8.445232666159953e-05	0.0012912746725696365	0.0017508104337359285	0.0076699658799311956	0.0003173763554615181	0.0008801872007900217	0.0013336780936568638	0.0009185955158034688	0.0023370667607372783	0.005392644710347861	0.013197969543147208	0.000774526678141136	0.041214480987490684	0.00024219525781685194	0.0010701336868501334	0.0031045966846670555	0.00033542039355992836	0.0005501796174633484	0.0003374198627825891	0.0015746355995318651	0.0005178045088823389	0.0013586136102892337	0.0007570977917981072	0.00013080689165452031	0.0019151491544129578	0.0020629612126940268	0.0029327224710740184	0.0005042864346949069	0.011929824561403507	0.004212055192447349	0.0033774966608839828	0.0014618758174963452	9.738520718702828e-05	0.0013604033891788784	0.002514302372189629	0.00011388873071009624	0.002157888376750048	0.0008255750447715697	0.011493457995629444	0.0020990218990738336	0.0008453336101677321	0.0008237232289950577	0.0051034166599250325	0.011618423859173662	0.00035368637664383784	0.0002384402340382605	0.0005052064329619131	0.001421679093755199	0.00045239078696327774	0.0010476640799562393	0.00031738978639667375	0.011886977127549969	6.497585064217799e-05	0.0041378908412740036	0.0013888342963457936	0.0013848622903292608	0.0024622671653854104	0.020696171359072042
k__Bacteria;p__Firmicutes;c__Selenomonadales;o__Negativicutes;f__Veillonellaceae;g__Megamonas;s__	0.0004706722498133541	0.0001500350081685727	0.008043383316348813	0.0825774670737283	0.0001443918216472219	0.05756265572328888	0.029308131028098774	0.007870727319455153	0.0011875654907439748	0.0075973521166576375	0.004817444219066937	0.0001376814444750403	0.011169792550545687	5.650036725238714e-05	0.0001282330764397369	3.983005841741901e-05	0.0029523647305967184	0.0011842222420087255	0.01788730994733181	0.00016510641108194232	0.0006984016126728148	0.0	0.00671953508081603	0.0019348685106962801	0.00274022431039709	0.006379799790826236	0.0	0.0002169944985512426	0.0005742758212988767	9.223390518354546e-05	0.0003556333693526105	0.004229760595550292	0.035422727673454994	0.0001073399025353685	0.004667873327799023	0.0021393606091738683	0.0005585442572831231	0.0002545883768833754	0.00028052364413572	0.0032702237521514627	0.0003451799077679286	0.00019375620625348159	9.583286747911644e-05	0.0002446045872767983	2.7951699463327367e-05	0.0027508980873167423	0.0	0.025002659857431643	0.0924878515095993	9.057424068594893e-05	0.0024815983175604625	0.0005419142654258699	0.0012334858960625832	0.00019993456686902468	0.00018967856778090664	0.03678565100652847	0.2494235588972431	4.841442749939482e-05	0.0006754993321767966	0.014657228591213356	0.0018827806722825468	0.0	3.643916481434245e-05	0.0018601826015982386	0.0006387349595180139	0.001016092362795778	5.532350419075544e-05	0.0072708387431835875	0.0005042340832579453	0.2256368014193385	5.3933069061294925e-05	6.273447008193121e-05	0.0002572264557409729	0.0002567817905027421	1.4033512026719808e-05	3.0248491356493598e-05	9.834582325288646e-05	0.00019469863432815065	0.3651569492493731	3.863589532248094e-05	0.0006930757401832318	0.0003933910306845004	0.01552611925631854	0.00020708221163802032	0.003796778377159183	0.0004623719681968498
